Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Country,State,City,Product_Category,Product_Subcategory,Product_Name,Sales_Amount,Quantity,Discount,Profit,Payment_Mode,Sales_Channel,Sales_Rep
ORD0146,2025-05-24,CUST0146,Robert Raju,South,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Furniture Model 211,97178,4,0,13824.28,UPI,Offline,Frado Khare
ORD0147,2025-03-20,CUST0147,Anamika Zacharia,North,India,Haryana,Gurgaon,Fashion,Accessories,Accessories Model 159,52021,4,5,4287.74,Debit Card,Online,Dhruv Sarma
ORD0148,2024-02-21,CUST0148,Chandran Badami,South,India,Tamil Nadu,Madurai,Sports,Accessories,Accessories Model 255,1875,5,5,464.48,Debit Card,Offline,Hemal Chaudhary
ORD0149,2024-09-17,CUST0149,Gayathri Gala,North,India,Uttar Pradesh,Lucknow,Electronics,Headphones,Headphones Model 531,35256,3,15,7049.67,UPI,Offline,Yashoda Sha
ORD0150,2025-03-14,CUST0150,Raagini Ahluwalia,South,India,Tamil Nadu,Coimbatore,Sports,Sportswear,Sportswear Model 978,75338,5,15,8733.21,Credit Card,Online,Raksha Bhatt
ORD0151,2024-10-25,CUST0151,Matthew Lata,North,India,Delhi,New Delhi,Sports,Sportswear,Sportswear Model 695,45452,5,0,9455.73,Debit Card,Offline,Utkarsh Ramesh
ORD0152,2024-02-28,CUST0152,Irya Dhawan,South,India,Andhra Pradesh,Guntur,Electronics,Headphones,Headphones Model 920,13090,2,15,3064.35,Credit Card,Offline,Rudra Tailor
ORD0153,2024-11-16,CUST0153,Maanav Butala,East,India,Jharkhand,Dhanbad,Home & Kitchen,Appliances,Appliances Model 575,65289,5,5,14129.51,UPI,Online,Udant Minhas
ORD0154,2025-12-24,CUST0154,Bina Sem,West,India,Rajasthan,Jaipur,Fashion,Accessories,Accessories Model 352,97223,4,15,8566.38,Credit Card,Offline,Chatura Swamy
ORD0155,2024-03-27,CUST0155,Aahana Natarajan,East,India,West Bengal,Kolkata,Sports,Accessories,Accessories Model 828,99726,3,5,23778.62,Debit Card,Online,Dhriti Bandi
ORD0156,2025-07-09,CUST0156,Ekavir Dasgupta,South,India,Kerala,Kozhikode,Fashion,Clothing,Clothing Model 678,71354,1,0,6851.5,Debit Card,Online,Vrishti Doshi
ORD0157,2025-05-05,CUST0157,Jonathan Puri,East,India,Bihar,Patna,Home & Kitchen,Cookware,Cookware Model 723,15471,5,15,3792.29,UPI,Online,Amrita Dhaliwal
ORD0158,2025-09-19,CUST0158,Gautami Varma,South,India,Tamil Nadu,Chennai,Sports,Accessories,Accessories Model 391,97582,1,10,13363.55,Credit Card,Online,Vinaya Zachariah
ORD0159,2025-05-15,CUST0159,Varsha Basu,South,India,Kerala,Kochi,Electronics,Headphones,Headphones Model 254,36621,3,0,9007.9,Debit Card,Offline,Amara Peri
ORD0160,2024-02-14,CUST0160,Sanya Lad,North,India,Uttar Pradesh,Lucknow,Electronics,Mobile,Mobile Model 431,20349,2,5,2299.28,UPI,Online,Abha Bir
ORD0161,2025-04-22,CUST0161,Krisha Pal,South,India,Tamil Nadu,Madurai,Home & Kitchen,Furniture,Furniture Model 123,82181,1,5,15038.07,Credit Card,Online,Nandini Roy
ORD0162,2024-05-23,CUST0162,Owen Kota,East,India,Odisha,Rourkela,Sports,Sportswear,Sportswear Model 700,91802,5,5,12810.62,UPI,Offline,Ekiya Ahuja
ORD0163,2025-05-25,CUST0163,Zinal Pandya,East,India,Odisha,Rourkela,Fashion,Clothing,Clothing Model 924,7923,1,5,911.85,UPI,Online,Andrew Patil
ORD0164,2024-12-18,CUST0164,Jacob Bala,North,India,Haryana,Gurgaon,Electronics,Headphones,Headphones Model 541,40977,1,10,5622.62,Credit Card,Online,Watika Merchant
ORD0165,2025-01-24,CUST0165,Zaid Saraf,West,India,Goa,Vasco da Gama,Electronics,Camera,Camera Model 730,42337,5,0,3222.25,Credit Card,Offline,Shaurya Sule
ORD0166,2025-12-09,CUST0166,Sarthak Talwar,North,India,Punjab,Ludhiana,Home & Kitchen,Furniture,Furniture Model 964,62049,4,0,4147.57,Debit Card,Offline,Hiral Krishnamurthy
ORD0167,2024-08-21,CUST0167,Rayaan Deep,West,India,Gujarat,Ahmedabad,Fashion,Clothing,Clothing Model 645,56787,1,0,9752.55,Debit Card,Offline,Aishani Jain
ORD0168,2024-07-24,CUST0168,Gautam Gola,North,India,Punjab,Jalandhar,Sports,Sportswear,Sportswear Model 851,92172,1,0,15569.75,UPI,Online,Bhavika Balakrishnan
ORD0169,2025-09-02,CUST0169,Chandresh Ray,North,India,Delhi,Rohini,Electronics,Headphones,Headphones Model 821,81245,2,10,13094.51,Credit Card,Offline,Adya Warrior
ORD0170,2025-10-21,CUST0170,Omkaar Bail,West,India,Gujarat,Vadodara,Fashion,Footwear,Footwear Model 665,98394,4,15,7788.31,UPI,Online,Arunima Deol
ORD0171,2025-07-10,CUST0171,Michael Bali,West,India,Maharashtra,Nagpur,Sports,Fitness Equipment,Fitness Equipment Model 665,16772,5,15,4029.73,Debit Card,Offline,Omisha Patla
ORD0172,2025-07-03,CUST0172,Tristan Reddy,West,India,Gujarat,Vadodara,Fashion,Accessories,Accessories Model 677,69575,1,0,10347.56,UPI,Online,Ekaja Babu
ORD0173,2024-05-17,CUST0173,Hiral Muni,North,India,Punjab,Amritsar,Fashion,Footwear,Footwear Model 287,56098,2,10,13215.24,Debit Card,Online,Jagat Parekh
ORD0174,2025-04-21,CUST0174,Maya Pandya,South,India,Tamil Nadu,Madurai,Fashion,Accessories,Accessories Model 812,33544,5,0,6892.39,Credit Card,Offline,Chandresh Pathak
ORD0175,2024-02-05,CUST0175,Jagvi Murty,East,India,West Bengal,Kolkata,Fashion,Clothing,Clothing Model 492,53308,2,5,11586.53,UPI,Offline,Samar Lala
ORD0176,2025-06-02,CUST0176,Mitali Mital,North,India,Delhi,Rohini,Electronics,Laptop,Laptop Model 436,89326,1,15,21536.53,Debit Card,Offline,Sarthak Murthy
ORD0177,2025-01-17,CUST0177,Mahika Pingle,West,India,Maharashtra,Nagpur,Home & Kitchen,Furniture,Furniture Model 685,54565,1,0,5235.19,UPI,Offline,Maanas Baria
ORD0178,2025-12-28,CUST0178,Nachiket Mahajan,North,India,Haryana,Faridabad,Home & Kitchen,Cookware,Cookware Model 973,77317,5,0,5411.04,UPI,Online,Lajita Atwal
ORD0179,2025-06-03,CUST0179,Chatura Jayaraman,West,India,Goa,Panaji,Fashion,Footwear,Footwear Model 492,5570,3,10,645.41,UPI,Offline,Ayaan Saraf
ORD0180,2024-07-06,CUST0180,Vaishnavi Pillay,South,India,Tamil Nadu,Madurai,Fashion,Footwear,Footwear Model 290,91710,1,5,19075.6,Credit Card,Online,Kashvi Mody
ORD0181,2025-05-21,CUST0181,Fariq Mangal,East,India,Jharkhand,Jamshedpur,Fashion,Footwear,Footwear Model 232,36350,4,0,5674.29,Credit Card,Offline,Gautam Pillai
ORD0182,2025-08-23,CUST0182,Manbir Gala,West,India,Gujarat,Ahmedabad,Electronics,Headphones,Headphones Model 487,61186,4,10,11220.51,Credit Card,Offline,Chatura Chandra
ORD0183,2024-02-19,CUST0183,Vyanjana Subramanian,West,India,Goa,Vasco da Gama,Home & Kitchen,Furniture,Furniture Model 194,62721,2,5,9811.17,UPI,Online,Widisha Bal
ORD0184,2025-04-24,CUST0184,Aarna Tailor,West,India,Rajasthan,Udaipur,Home & Kitchen,Appliances,Appliances Model 668,52679,4,10,6998.45,Credit Card,Offline,Udant Malhotra
ORD0185,2025-08-22,CUST0185,Siya Dhaliwal,East,India,West Bengal,Darjeeling,Electronics,Laptop,Laptop Model 533,71986,3,15,12960.66,Credit Card,Online,Advik Brar
ORD0186,2025-09-10,CUST0186,Pranit Swamy,South,India,Andhra Pradesh,Guntur,Electronics,Mobile,Mobile Model 989,93809,2,10,11705.05,Debit Card,Online,Ekta Sarna
ORD0187,2025-11-30,CUST0187,Eshana Deshpande,West,India,Maharashtra,Nagpur,Electronics,Headphones,Headphones Model 199,46507,4,10,9769.21,Credit Card,Offline,Kalpit Mander
ORD0188,2025-10-31,CUST0188,Atharv Goswami,East,India,Odisha,Cuttack,Fashion,Accessories,Accessories Model 783,35719,1,5,3730.49,Debit Card,Offline,Januja Brahmbhatt
ORD0189,2025-05-09,CUST0189,Ekapad Sharma,South,India,Tamil Nadu,Madurai,Home & Kitchen,Appliances,Appliances Model 678,72433,1,0,6881.56,UPI,Offline,Wazir Ravel
ORD0190,2025-12-24,CUST0190,Ucchal Garg,West,India,Maharashtra,Pune,Home & Kitchen,Cookware,Cookware Model 168,33098,4,15,4831.88,Debit Card,Offline,Jeevika Acharya
ORD0191,2025-06-07,CUST0191,Veda Bose,North,India,Uttar Pradesh,Kanpur,Electronics,Mobile,Mobile Model 275,57104,1,5,8910.36,UPI,Online,David Dyal
ORD0192,2025-06-16,CUST0192,Dalbir Loke,East,India,Jharkhand,Jamshedpur,Fashion,Clothing,Clothing Model 961,67041,3,0,10911.36,UPI,Online,Dominic Goda
ORD0193,2025-09-21,CUST0193,Ekanta Trivedi,North,India,Uttar Pradesh,Noida,Sports,Sportswear,Sportswear Model 605,7965,3,0,415.96,Debit Card,Offline,Peter Memon
ORD0194,2024-12-26,CUST0194,Samuel Gill,West,India,Maharashtra,Pune,Electronics,Headphones,Headphones Model 127,57483,3,15,5830.76,UPI,Online,Mason Hans
ORD0195,2025-10-03,CUST0195,Oeshi Bhagat,West,India,Maharashtra,Nagpur,Sports,Sportswear,Sportswear Model 787,38000,4,15,6780.49,Credit Card,Online,Abha Gola
ORD0196,2024-01-16,CUST0196,Sachi Sundaram,South,India,Andhra Pradesh,Guntur,Electronics,Headphones,Headphones Model 631,24492,1,15,3706.09,UPI,Online,Maanas Balay
ORD0197,2025-07-30,CUST0197,Zilmil Krishnamurthy,South,India,Kerala,Kochi,Home & Kitchen,Furniture,Furniture Model 468,29501,4,10,3195.68,Credit Card,Offline,Nirja Parmer
ORD0198,2025-07-09,CUST0198,Girish Oommen,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Cookware,Cookware Model 479,46491,2,10,4414.59,Debit Card,Online,Yashodhara Samra
ORD0199,2024-08-01,CUST0199,Ucchal Kohli,North,India,Haryana,Panipat,Sports,Sportswear,Sportswear Model 502,96124,3,5,15564.76,UPI,Online,Imaran Ramaswamy
ORD0200,2025-08-04,CUST0200,Raghav Arora,North,India,Uttar Pradesh,Kanpur,Home & Kitchen,Furniture,Furniture Model 818,94836,1,0,21307.38,Credit Card,Online,Radha Loyal
ORD0201,2025-08-28,CUST0201,Harita Om,South,India,Karnataka,Bangalore,Fashion,Footwear,Footwear Model 867,94900,1,10,11929.86,Credit Card,Online,Theodore Nagarajan
ORD0202,2025-10-09,CUST0202,Ishanvi Goel,East,India,Odisha,Rourkela,Electronics,Camera,Camera Model 769,46066,5,15,9928.92,UPI,Online,Yug Majumdar
ORD0203,2024-04-02,CUST0203,Samuel Dube,East,India,Odisha,Rourkela,Electronics,Camera,Camera Model 724,53004,2,5,3702.46,Debit Card,Offline,Baghyawati Baria
ORD0204,2024-01-21,CUST0204,Manbir Thakkar,North,India,Uttar Pradesh,Noida,Fashion,Footwear,Footwear Model 479,15607,2,5,3270.67,Credit Card,Offline,Rushil Edwin
ORD0205,2024-09-27,CUST0205,Pahal Sridhar,East,India,Bihar,Patna,Sports,Sportswear,Sportswear Model 268,83781,4,10,13658.13,Credit Card,Offline,Vasana Brar
ORD0206,2025-02-19,CUST0206,Timothy Parmer,East,India,Odisha,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment Model 122,41424,2,15,3179.41,Credit Card,Online,Xavier Mannan
ORD0207,2025-10-18,CUST0207,Victor Bal,North,India,Delhi,Rohini,Home & Kitchen,Furniture,Furniture Model 377,41517,3,0,7128.46,Credit Card,Offline,Forum Johal
ORD0208,2024-06-29,CUST0208,Amol Patel,West,India,Rajasthan,Udaipur,Electronics,Camera,Camera Model 346,22791,4,15,1248.55,Credit Card,Offline,Pushti Badal
ORD0209,2024-10-18,CUST0209,Amol Ravel,North,India,Uttar Pradesh,Noida,Sports,Accessories,Accessories Model 243,71022,5,5,7288.49,UPI,Offline,Upma Verma
ORD0210,2024-02-19,CUST0210,Janaki Bhasin,West,India,Goa,Margao,Electronics,Camera,Camera Model 974,53640,4,15,4974.15,Credit Card,Offline,Jack Thakkar
ORD0211,2024-08-21,CUST0211,Ekalinga Joshi,South,India,Karnataka,Bangalore,Home & Kitchen,Furniture,Furniture Model 688,94563,3,5,9143.71,Debit Card,Online,Ranveer Gokhale
ORD0212,2025-07-20,CUST0212,Imaran Vohra,South,India,Kerala,Kochi,Home & Kitchen,Appliances,Appliances Model 909,31992,4,5,6138.61,Debit Card,Online,Forum Jani
ORD0213,2024-11-12,CUST0213,Veer Buch,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Cookware,Cookware Model 962,76465,2,10,9066.49,Debit Card,Offline,Mohini Ranganathan
ORD0214,2025-10-01,CUST0214,Bakhshi Kala,North,India,Punjab,Ludhiana,Home & Kitchen,Appliances,Appliances Model 789,86478,1,0,19827.16,UPI,Offline,Jai Varghese
ORD0215,2025-06-16,CUST0215,Ekantika Sahni,North,India,Punjab,Jalandhar,Electronics,Headphones,Headphones Model 245,94696,5,10,20416.98,UPI,Offline,Amrita Goswami
ORD0216,2025-04-26,CUST0216,Vritti Khalsa,East,India,West Bengal,Siliguri,Sports,Accessories,Accessories Model 126,48720,5,15,6939.37,Debit Card,Offline,Avi Rama
ORD0217,2025-01-14,CUST0217,Sneha Deol,South,India,Karnataka,Mysore,Sports,Sportswear,Sportswear Model 525,17283,4,0,3376.89,UPI,Offline,Ekavir Tata
ORD0218,2025-05-09,CUST0218,Bina Dora,North,India,Delhi,New Delhi,Home & Kitchen,Furniture,Furniture Model 329,73407,3,0,7851.05,UPI,Offline,Aarush Das
ORD0219,2024-10-24,CUST0219,Shaurya Chandran,North,India,Haryana,Gurgaon,Fashion,Footwear,Footwear Model 960,67408,4,10,7818.67,Credit Card,Online,Reva Kohli
ORD0220,2025-02-15,CUST0220,Jatin Setty,East,India,Jharkhand,Jamshedpur,Electronics,Camera,Camera Model 971,95287,5,15,17637.43,UPI,Offline,Inaya Batta
ORD0221,2024-06-02,CUST0221,Vincent Modi,East,India,Jharkhand,Jamshedpur,Fashion,Accessories,Accessories Model 947,49798,5,15,4935.45,Credit Card,Online,Triya Deshpande
ORD0222,2025-01-03,CUST0222,Timothy Lata,South,India,Tamil Nadu,Chennai,Fashion,Clothing,Clothing Model 447,58028,5,10,7407.5,UPI,Offline,Pooja Barman
ORD0223,2024-07-18,CUST0223,Faras Chana,South,India,Andhra Pradesh,Visakhapatnam,Sports,Fitness Equipment,Fitness Equipment Model 837,53560,5,5,11338.85,Credit Card,Online,Nakul Kannan
ORD0224,2024-11-16,CUST0224,Urmi Walia,North,India,Punjab,Amritsar,Fashion,Accessories,Accessories Model 917,96804,3,15,7749.61,Credit Card,Online,Devansh Shanker
ORD0225,2024-01-28,CUST0225,Noah Nadkarni,South,India,Tamil Nadu,Chennai,Fashion,Accessories,Accessories Model 577,90354,2,10,11153.78,Credit Card,Offline,Onkar Mandal
ORD0226,2025-03-06,CUST0226,Rajeshri Saraf,West,India,Gujarat,Vadodara,Fashion,Clothing,Clothing Model 127,16448,3,0,3037.33,Credit Card,Offline,Charan Kuruvilla
ORD0227,2025-09-18,CUST0227,Triya Nori,North,India,Haryana,Gurgaon,Electronics,Mobile,Mobile Model 782,14788,5,0,3328.76,Debit Card,Offline,Harita Nair
ORD0228,2025-06-01,CUST0228,Orinder Sarma,North,India,Punjab,Ludhiana,Home & Kitchen,Appliances,Appliances Model 800,31322,1,10,3194.53,Credit Card,Offline,Girindra Mistry
ORD0229,2025-11-08,CUST0229,Ethan Ghose,West,India,Maharashtra,Mumbai,Sports,Sportswear,Sportswear Model 469,28355,2,5,5764.73,UPI,Online,Yagnesh Banik
ORD0230,2024-05-28,CUST0230,Ansh Arora,South,India,Kerala,Kozhikode,Sports,Accessories,Accessories Model 620,74681,2,5,3891.63,Debit Card,Online,Neel Rau
ORD0231,2025-07-04,CUST0231,Panini Batta,West,India,Goa,Vasco da Gama,Electronics,Headphones,Headphones Model 420,15444,3,10,1115.82,UPI,Offline,Chanchal Lal
ORD0232,2025-08-29,CUST0232,Qabil Issac,West,India,Gujarat,Ahmedabad,Electronics,Headphones,Headphones Model 940,81770,1,5,6827.06,Debit Card,Offline,Nidra Khalsa
ORD0233,2024-01-14,CUST0233,Baljiwan Rajagopal,North,India,Haryana,Faridabad,Home & Kitchen,Cookware,Cookware Model 573,28035,1,15,6481.27,Credit Card,Online,Frado Nanda
ORD0234,2024-02-15,CUST0234,Jagat Wali,East,India,Odisha,Cuttack,Home & Kitchen,Appliances,Appliances Model 810,21217,3,15,3775.97,Debit Card,Offline,Aarav Atwal
ORD0235,2024-05-29,CUST0235,Sathvik Kala,East,India,Bihar,Gaya,Sports,Accessories,Accessories Model 952,26412,1,15,6370.7,Debit Card,Offline,Rehaan Pandya
ORD0236,2025-02-13,CUST0236,Dhriti Minhas,North,India,Punjab,Jalandhar,Home & Kitchen,Cookware,Cookware Model 903,62705,2,15,13446.59,Debit Card,Online,Xiti Purohit
ORD0237,2025-09-05,CUST0237,Rajata Rout,South,India,Karnataka,Bangalore,Sports,Fitness Equipment,Fitness Equipment Model 768,89830,3,0,9080.28,Credit Card,Online,Gautam Vasa
ORD0238,2024-11-15,CUST0238,Warhi Kapadia,East,India,Odisha,Bhubaneswar,Home & Kitchen,Cookware,Cookware Model 236,85040,5,0,10477.52,UPI,Offline,Warhi Vasa
ORD0239,2024-01-29,CUST0239,Shravya Madan,North,India,Punjab,Jalandhar,Home & Kitchen,Cookware,Cookware Model 747,6475,1,15,1090.14,Debit Card,Offline,Lavanya Panchal
ORD0240,2025-09-15,CUST0240,Hemal Prashad,South,India,Tamil Nadu,Coimbatore,Fashion,Clothing,Clothing Model 985,38551,5,15,3180.31,Debit Card,Offline,Luke Golla
ORD0241,2024-09-11,CUST0241,Ati Dubey,East,India,Bihar,Bhagalpur,Home & Kitchen,Furniture,Furniture Model 244,63627,2,0,11882.42,Credit Card,Online,Frado Chaudhuri
ORD0242,2025-06-30,CUST0242,Vaishnavi Kuruvilla,West,India,Gujarat,Ahmedabad,Fashion,Accessories,Accessories Model 470,77501,3,10,5431.58,Debit Card,Online,Nikita Om
ORD0243,2025-09-16,CUST0243,Qushi Ram,West,India,Gujarat,Ahmedabad,Home & Kitchen,Furniture,Furniture Model 543,40659,2,15,6585.43,Credit Card,Offline,Reva Nayar
ORD0244,2025-04-21,CUST0244,Urvashi Kale,North,India,Delhi,New Delhi,Sports,Fitness Equipment,Fitness Equipment Model 864,10511,4,5,903.79,UPI,Offline,Libni Hegde
ORD0245,2024-11-22,CUST0245,Urvashi Lad,East,India,West Bengal,Darjeeling,Electronics,Laptop,Laptop Model 745,9600,4,0,1464.29,Debit Card,Online,Kala Sem
ORD0246,2024-08-08,CUST0246,Siddharth Bhat,South,India,Karnataka,Mysore,Fashion,Clothing,Clothing Model 217,6030,4,5,903.31,UPI,Online,Lajita Bobal
ORD0247,2024-07-05,CUST0247,Pranav Goyal,West,India,Maharashtra,Nagpur,Sports,Fitness Equipment,Fitness Equipment Model 748,92812,3,0,7885.05,Debit Card,Offline,Rajata Deol
ORD0248,2024-11-12,CUST0248,Upasna Sandal,West,India,Maharashtra,Pune,Electronics,Camera,Camera Model 946,48812,1,0,11078.74,Credit Card,Online,Qarin Swaminathan
ORD0249,2025-06-04,CUST0249,Jason Panchal,East,India,Bihar,Bhagalpur,Home & Kitchen,Cookware,Cookware Model 760,20841,4,10,3922.53,Credit Card,Online,Hiral Balakrishnan
ORD0250,2024-05-11,CUST0250,Bishakha Mahal,East,India,Jharkhand,Jamshedpur,Sports,Accessories,Accessories Model 505,18354,3,0,1494.31,UPI,Offline,Yoshita Mangat
ORD0251,2024-06-06,CUST0251,Aarna Mutti,West,India,Gujarat,Surat,Sports,Sportswear,Sportswear Model 926,66422,2,5,4136.72,UPI,Online,Farhan Rastogi
ORD0252,2024-07-02,CUST0252,Rehaan Saxena,East,India,West Bengal,Siliguri,Sports,Accessories,Accessories Model 907,50628,4,10,8674.81,UPI,Offline,Januja Warrior
ORD0253,2024-11-14,CUST0253,Zehaan Sami,North,India,Delhi,New Delhi,Home & Kitchen,Appliances,Appliances Model 804,74371,5,0,15672.58,Credit Card,Online,Ekta Morar
ORD0254,2025-01-07,CUST0254,Fiyaz Chandra,North,India,Haryana,Faridabad,Electronics,Camera,Camera Model 788,15011,5,5,1930.64,Credit Card,Online,Zehaan De
ORD0255,2024-06-21,CUST0255,Reva Saxena,North,India,Haryana,Faridabad,Sports,Fitness Equipment,Fitness Equipment Model 708,17716,4,0,4339.36,Debit Card,Online,Pushti Chhabra
ORD0256,2024-03-08,CUST0256,Ira Shukla,West,India,Maharashtra,Mumbai,Electronics,Laptop,Laptop Model 707,37373,4,5,8717.08,UPI,Offline,Upadhriti Kamdar
ORD0257,2024-03-11,CUST0257,Vasana Chowdhury,North,India,Uttar Pradesh,Noida,Fashion,Clothing,Clothing Model 726,54618,2,5,10040.66,UPI,Online,Hemal Kari
ORD0258,2025-03-20,CUST0258,Luke Savant,East,India,Odisha,Bhubaneswar,Fashion,Clothing,Clothing Model 191,19667,3,0,3216.65,UPI,Offline,Aarna Sengupta
ORD0259,2025-10-16,CUST0259,Kavya Behl,North,India,Delhi,New Delhi,Fashion,Footwear,Footwear Model 693,32918,1,15,3607.06,Credit Card,Online,Mohini Golla
ORD0260,2024-02-01,CUST0260,Aadi Basu,West,India,Gujarat,Ahmedabad,Sports,Fitness Equipment,Fitness Equipment Model 313,90893,5,15,19980.37,Debit Card,Offline,Vincent Narang
ORD0261,2025-03-27,CUST0261,Benjamin Bhakta,North,India,Uttar Pradesh,Noida,Home & Kitchen,Cookware,Cookware Model 410,53613,1,15,3610.04,UPI,Offline,Radha Khosla
ORD0262,2025-06-13,CUST0262,Harish Tara,North,India,Delhi,New Delhi,Electronics,Camera,Camera Model 721,34308,2,0,6398.52,UPI,Online,Aditya Ghosh
ORD0263,2024-04-06,CUST0263,Niharika Dube,North,India,Haryana,Panipat,Fashion,Accessories,Accessories Model 691,43241,2,15,8613.83,Debit Card,Offline,Ekavir Golla
ORD0264,2025-10-16,CUST0264,Hiral Sheth,South,India,Kerala,Thiruvananthapuram,Sports,Sportswear,Sportswear Model 527,10758,2,0,1324.61,UPI,Offline,Jhalak Atwal
ORD0265,2024-02-19,CUST0265,Dhruv Magar,South,India,Andhra Pradesh,Vijayawada,Electronics,Laptop,Laptop Model 925,25368,4,15,4198.02,Credit Card,Online,Lavanya Amble
ORD0266,2024-05-22,CUST0266,Hemangini Chatterjee,East,India,Bihar,Bhagalpur,Electronics,Camera,Camera Model 312,9497,3,5,2048.59,UPI,Online,Gaurangi Deshpande
ORD0267,2024-10-25,CUST0267,Yahvi Narayanan,West,India,Goa,Margao,Home & Kitchen,Furniture,Furniture Model 739,92759,4,15,10064.37,Credit Card,Offline,Reyansh Borde
ORD0268,2025-03-18,CUST0268,Mohammed Virk,East,India,Bihar,Patna,Sports,Sportswear,Sportswear Model 634,29397,1,15,2878.87,UPI,Offline,Vritti Bains
ORD0269,2024-09-20,CUST0269,Unnati Swamy,South,India,Andhra Pradesh,Visakhapatnam,Fashion,Accessories,Accessories Model 707,7127,3,0,726.44,Credit Card,Online,Tara Mane
ORD0270,2024-05-25,CUST0270,Lipika D’Alia,North,India,Punjab,Jalandhar,Home & Kitchen,Cookware,Cookware Model 914,68211,3,10,5925.82,Credit Card,Online,Yashasvi Bahl
ORD0271,2024-09-24,CUST0271,Aayush Sarkar,North,India,Uttar Pradesh,Noida,Sports,Accessories,Accessories Model 887,90200,3,15,9716.39,UPI,Offline,Hemangini Andra
ORD0272,2025-03-03,CUST0272,Urvi Sheth,North,India,Uttar Pradesh,Noida,Sports,Accessories,Accessories Model 590,16873,1,10,3573.24,UPI,Online,Tara Panchal
ORD0273,2025-11-09,CUST0273,Caleb Vyas,North,India,Delhi,Dwarka,Sports,Accessories,Accessories Model 402,41400,1,10,8521.42,Debit Card,Offline,Yashodhara Palan
ORD0274,2024-09-24,CUST0274,Arunima Dey,North,India,Delhi,Dwarka,Sports,Accessories,Accessories Model 553,14420,1,15,1401.87,Credit Card,Online,Garima Narain
ORD0275,2024-10-18,CUST0275,Adya Subramanian,West,India,Rajasthan,Jodhpur,Home & Kitchen,Cookware,Cookware Model 580,17587,1,15,2024.73,Debit Card,Offline,Xavier Subramaniam
ORD0276,2025-08-01,CUST0276,Keya Wable,East,India,Bihar,Bhagalpur,Sports,Accessories,Accessories Model 950,52791,1,0,10859.19,UPI,Online,Yash Bera
ORD0277,2025-08-06,CUST0277,Charles Shetty,North,India,Uttar Pradesh,Noida,Home & Kitchen,Appliances,Appliances Model 943,34794,2,10,4081.2,Debit Card,Offline,Sara Vyas
ORD0278,2024-08-31,CUST0278,Ranbir Pandit,South,India,Karnataka,Bangalore,Sports,Fitness Equipment,Fitness Equipment Model 785,93908,2,0,16128.4,UPI,Offline,Mahika Jain
